District,Ward,House_type,Legal,Floors,Bedrooms,Area,Price_per_m2,Total_Price_Billion
Bắc Từ Liêm,Cổ Nhuế 2,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,35.0,78.57,2.7499499999999997
Thanh Xuân,Hạ Đình,"Nhà ngõ, hẻm",Dang_cap_nhat,5.0,3.0,52.0,105.77,5.50004
Thanh Xuân,Nhân Chính,"Nhà ngõ, hẻm",Dang_cap_nhat,5.0,4.0,52.0,115.38,5.99976
Thanh Xuân,Khương Mai,"Nhà ngõ, hẻm",Dang_cap_nhat,5.0,3.0,55.0,98.18,5.399900000000001
Thanh Xuân,Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,65.0,80.0,5.2
Hai Bà Trưng,Trương Định,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,42.0,65.48,2.75016
Long Biên,Bồ Đề,Nhà biệt thự,Đã có sổ,6.0,6.0,86.0,165.12,14.20032
Đống Đa,Ô Chợ Dừa,"Nhà mặt phố, mặt tiền",Đã có sổ,6.0,6.0,33.0,145.45,4.799849999999999
Hoàng Mai,Tương Mai,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,48.0,70.83,3.39984
Cầu Giấy,Nghĩa Đô,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,40.0,111.25,4.45
Long Biên,Bồ Đề,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,38.0,94.74,3.60012
Hoàng Mai,Vĩnh Hưng,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,42.0,79.76,3.34992
Đống Đa,Khương Thượng,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,18.0,102.78,1.85004
Hà Đông,Mộ Lao,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,2.0,45.0,111.11,4.99995
Tây Hồ,Tứ Liên,"Nhà ngõ, hẻm",Đã có sổ,6.0,4.0,30.0,110.0,3.3
Hai Bà Trưng,Trương Định,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,30.0,83.33,2.4999000000000002
Hà Đông,Văn Quán,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,6.0,90.0,95.56,8.6004
Hà Đông,Vạn Phúc,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,46.0,95.65,4.399900000000001
Ba Đình,Kim Mã,"Nhà ngõ, hẻm",Đã có sổ,6.0,6.0,38.0,134.21,5.09998
Hai Bà Trưng,Bách Khoa,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,5.0,50.0,146.0,7.3
Đống Đa,Nam Đồng,"Nhà ngõ, hẻm",Đã có sổ,3.0,2.0,27.0,70.37,1.8999900000000003
Thanh Xuân,Thượng Đình,"Nhà ngõ, hẻm",Dang_cap_nhat,5.0,3.0,60.0,88.33,5.2998
Hà Đông,La Khê,Nhà phố liền kề,Đã có sổ,5.0,5.0,50.0,120.0,6.0
Hoàng Mai,Tương Mai,"Nhà ngõ, hẻm",Dang_cap_nhat,5.0,3.0,37.0,81.08,2.99996
Cầu Giấy,Yên Hoà,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,43.0,137.21,5.900030000000001
Đống Đa,Trung Tự,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,36.0,88.89,3.20004
Huyện Hoài Đức,Vân Canh,Nhà phố liền kề,Đã có sổ,4.0,3.0,100.0,85.0,8.5
Đống Đa,Khương Thượng,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,35.0,114.29,4.00015
Long Biên,Bồ Đề,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,5.0,81.0,98.77,8.00037
Đống Đa,Thịnh Quang,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,71.0,135.21,9.59991
Hoàng Mai,Đại Kim,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,30.0,700.0,21.0
Hà Đông,Nguyễn Trãi,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,42.0,125.95,5.2899
Thanh Xuân,Phương Liệt,"Nhà ngõ, hẻm",Đã có sổ,2.0,2.0,67.0,46.27,3.1000900000000002
Thanh Xuân,Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,46.0,86.96,4.00016
Hà Đông,Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,30.0,61.67,1.8501
Tây Hồ,Nhật Tân,"Nhà ngõ, hẻm",Đã có sổ,1.0,1.0,35.0,94.29,3.30015
Hai Bà Trưng,Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,50.0,72.0,3.6
Tây Hồ,Bưởi,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,50.0,260.0,13.0
Hoàn Kiếm,Phan Chu Trinh,"Nhà ngõ, hẻm",Đã có sổ,4.0,6.0,85.0,205.88,17.4998
Hai Bà Trưng,Đống Mác,"Nhà ngõ, hẻm",Đã có sổ,5.0,5.0,35.0,94.29,3.30015
Ba Đình,Ngọc Hà,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,18.0,97.22,1.74996
Cầu Giấy,Trung Hoà,"Nhà mặt phố, mặt tiền",Đã có sổ,6.0,5.0,50.0,266.0,13.3
Thanh Xuân,Kim Giang,"Nhà ngõ, hẻm",Đã có sổ,5.0,5.0,46.0,86.96,4.00016
Long Biên,Bồ Đề,"Nhà mặt phố, mặt tiền",Đã có sổ,7.0,8.0,108.0,148.15,16.0002
Long Biên,Sài Đồng,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,3.0,30.0,101.67,3.0501
Ba Đình,Đội Cấn,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,54.0,88.89,4.80006
Hoàng Mai,Yên Sở,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,4.0,75.0,122.67,9.20025
Hoàng Mai,Thịnh Liệt,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,43.0,93.02,3.9998599999999995
Cầu Giấy,Nghĩa Đô,"Nhà ngõ, hẻm",Đã có sổ,2.0,2.0,33.0,106.06,3.49998
Tây Hồ,Yên Phụ,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,45.0,128.89,5.80005
Tây Hồ,Bưởi,"Nhà ngõ, hẻm",Đã có sổ,3.0,4.0,200.0,87.5,17.5
Cầu Giấy,Mai Dịch,"Nhà ngõ, hẻm",Đã có sổ,5.0,5.0,42.0,102.38,4.2999600000000004
Hoàn Kiếm,Cửa Nam,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,27.0,170.37,4.59999
Đống Đa,Quốc Tử Giám,"Nhà ngõ, hẻm",Đã có sổ,3.0,2.0,25.0,64.0,1.6
Hà Đông,Biên Giang,"Nhà ngõ, hẻm",Đã có sổ,2.0,3.0,50.0,22.0,1.1
Hai Bà Trưng,Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,31.0,88.71,2.7500099999999996
Đống Đa,Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,5.0,5.0,40.0,105.0,4.2
Đống Đa,Thịnh Quang,"Nhà ngõ, hẻm",Đã có sổ,5.0,5.0,71.0,136.62,9.70002
Thanh Xuân,Khương Mai,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,36.0,86.11,3.09996
Đống Đa,Thịnh Quang,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,42.0,107.14,4.49988
Hai Bà Trưng,Thanh Lương,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,40.0,70.0,2.8
Thanh Xuân,Khương Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,50.0,140.0,7.0
Hà Đông,Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,5.0,50.0,19.0,0.95
Cầu Giấy,Quan Hoa,"Nhà ngõ, hẻm",Đã có sổ,2.0,2.0,34.0,102.65,3.4901000000000004
Hoàng Mai,Lĩnh Nam,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,40.0,50.0,2.0
Hoàng Mai,Yên Sở,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,33.0,84.85,2.8000499999999997
Tây Hồ,Nhật Tân,"Nhà ngõ, hẻm",Đã có sổ,4.0,6.0,45.0,118.89,5.35005
Tây Hồ,Xuân La,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,35.0,85.71,2.99985
Ba Đình,Cống Vị,"Nhà ngõ, hẻm",Đã có sổ,3.0,2.0,32.0,82.81,2.6499200000000003
Hai Bà Trưng,Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,40.0,75.0,3.0
Hà Đông,Quang Trung,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,2.0,33.0,142.42,4.699859999999999
Hai Bà Trưng,Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,55.0,54.55,3.00025
Tây Hồ,Bưởi,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,33.0,93.94,3.1000199999999998
Hoàng Mai,Hoàng Văn Thụ,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,35.0,85.71,2.99985
Hai Bà Trưng,Đống Mác,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,21.0,95.24,2.00004
Thanh Xuân,Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,40.0,100.0,4.0
Hà Đông,Dương Nội,"Nhà ngõ, hẻm",Đã có sổ,3.0,4.0,39.0,51.28,1.9999200000000001
Hai Bà Trưng,Bạch Đằng,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,35.0,91.43,3.20005
Hai Bà Trưng,Lê Đại Hành,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,3.0,35.0,100.0,3.5
Hà Đông,Hà Cầu,"Nhà ngõ, hẻm",Đã có sổ,2.0,2.0,36.0,45.83,1.6498799999999998
Hai Bà Trưng,Đồng Tâm,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,27.0,83.33,2.24991
Hà Đông,Quang Trung,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,50.0,101.0,5.05
Cầu Giấy,Quan Hoa,"Nhà ngõ, hẻm",Đã có sổ,2.0,2.0,35.0,98.57,3.44995
Thanh Xuân,Thanh Xuân Trung,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,38.0,118.42,4.49996
Nam Từ Liêm,Mỹ Đình 2,"Nhà ngõ, hẻm",Đã có sổ,3.0,2.0,28.0,80.36,2.25008
Thanh Xuân,Thanh Xuân Bắc,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,5.0,106.0,113.21,12.00026
Tây Hồ,Thụy Khuê,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,3.0,16.0,212.5,3.4
Cầu Giấy,Dịch Vọng,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,5.0,48.0,104.17,5.00016
Thanh Xuân,Thanh Xuân Trung,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,40.0,112.5,4.5
Hai Bà Trưng,Đồng Tâm,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,50.0,89.6,4.48
Hoàn Kiếm,Hàng Bài,"Nhà mặt phố, mặt tiền",Giấy tờ khác,2.0,2.0,60.0,63.33,3.7998
Hà Đông,Yên Nghĩa,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,31.0,58.71,1.82001
Nam Từ Liêm,Mỹ Đình 1,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,40.0,95.0,3.8
Hà Đông,Dương Nội,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,31.0,73.23,2.27013
Hai Bà Trưng,Bạch Mai,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,33.0,93.64,3.0901199999999998
Cầu Giấy,Trung Hoà,"Nhà mặt phố, mặt tiền",Đã có sổ,7.0,10.0,148.0,145.27,21.49996
Cầu Giấy,Quan Hoa,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,6.0,39.0,87.18,3.4000200000000005
Đống Đa,Kim Liên,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,60.0,88.33,5.2998
Ba Đình,Giảng Võ,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,38.0,107.89,4.099819999999999
Long Biên,Ngọc Thụy,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,36.0,73.61,2.64996
Tây Hồ,Bưởi,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,33.0,113.64,3.75012
Cầu Giấy,Yên Hoà,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,46.0,82.61,3.8000599999999998
Tây Hồ,Quảng An,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,71.0,77.46,5.4996599999999995
Hai Bà Trưng,Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,24.0,85.42,2.05008
Hai Bà Trưng,Vĩnh Tuy,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,2.0,49.0,91.84,4.50016
Hoàng Mai,Hoàng Văn Thụ,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,43.0,86.05,3.7001500000000003
Thanh Xuân,Thanh Xuân Bắc,Nhà phố liền kề,Đã có sổ,3.0,4.0,30.0,63.33,1.8999
Đống Đa,Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,7.0,6.0,40.0,327.5,13.1
Thanh Xuân,Phương Liệt,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,30.0,83.33,2.4999000000000002
Huyện Hoài Đức,An Thượng,"Nhà ngõ, hẻm",Đã có sổ,3.0,2.0,40.0,45.0,1.8
Thanh Xuân,Phương Liệt,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,31.0,80.65,2.50015
Hai Bà Trưng,Trương Định,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,40.0,66.25,2.65
Thanh Xuân,Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,40.0,65.0,2.6
Hà Đông,Mộ Lao,"Nhà ngõ, hẻm",Đã có sổ,2.0,2.0,46.0,57.61,2.65006
Đống Đa,Cát Linh,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,68.0,82.35,5.599799999999999
Hà Đông,Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,30.0,81.67,2.4501
Hoàng Mai,Định Công,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,36.0,80.555,2.8999800000000007
Hoàng Mai,Tân Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,2.0,4.0,60.0,103.33,6.1998
Cầu Giấy,Yên Hoà,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,35.0,105.71,3.69985
Huyện Thanh Trì,Tứ Hiệp,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,60.0,48.0,2.88
Nam Từ Liêm,Trung Văn,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,28.0,94.64,2.6499200000000003
Cầu Giấy,Mai Dịch,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,5.0,48.0,181.67,8.72016
Hai Bà Trưng,Bạch Mai,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,30.0,93.33,2.7999
Thanh Xuân,Khương Mai,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,43.0,69.77,3.00011
Cầu Giấy,Yên Hoà,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,40.0,95.0,3.8
Cầu Giấy,Dịch Vọng Hậu,"Nhà ngõ, hẻm",Đã có sổ,4.0,5.0,32.0,89.06,2.84992
Ba Đình,Cống Vị,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,24.0,106.25,2.55
Hà Đông,Phú La,"Nhà ngõ, hẻm",Đã có sổ,2.0,3.0,37.0,62.16,2.29992
Hoàng Mai,Yên Sở,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,50.0,56.0,2.8
Thanh Xuân,Kim Giang,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,39.0,69.23,2.6999700000000004
Hai Bà Trưng,Bạch Đằng,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,5.0,94.0,136.17,12.79998
Thanh Xuân,Thanh Xuân Bắc,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,4.0,40.0,91.25,3.65
Đống Đa,Trung Liệt,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,36.0,91.67,3.3001199999999997
Đống Đa,Láng Hạ,"Nhà ngõ, hẻm",Đã có sổ,6.0,4.0,35.0,102.86,3.6001
Thanh Xuân,Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,55.0,90.91,5.00005
Đống Đa,Kim Liên,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,7.0,30.0,226.67,6.8001
Đống Đa,Văn Chương,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,45.0,122.22,5.499899999999999
Hà Đông,La Khê,"Nhà ngõ, hẻm",Đã có sổ,3.0,2.0,63.0,60.32,3.80016
Cầu Giấy,Yên Hoà,"Nhà ngõ, hẻm",Đã có sổ,6.0,6.0,41.0,90.243,3.699963
Hoàng Mai,Tân Mai,"Nhà ngõ, hẻm",Đã có sổ,54.0,4.0,36.0,77.777,2.7999720000000003
Tây Hồ,Thụy Khuê,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,30.0,108.33,3.2499000000000002
Hoàng Mai,Định Công,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,30.0,85.0,2.55
Hai Bà Trưng,Vĩnh Tuy,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,3.0,45.0,101.11,4.54995
Hoàng Mai,Tân Mai,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,30.0,81.67,2.4501
Cầu Giấy,Yên Hoà,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,65.0,223.08,14.500200000000001
Hoàng Mai,Hoàng Liệt,Nhà phố liền kề,Đã có sổ,4.0,10.0,240.0,7.88,1.8912
Hai Bà Trưng,Đống Mác,"Nhà ngõ, hẻm",Đã có sổ,5.0,5.0,55.0,97.27,5.349849999999999
Hoàng Mai,Yên Sở,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,4.0,118.0,100.0,11.8
Ba Đình,Đội Cấn,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,4.0,40.0,187.5,7.5
Hoàn Kiếm,Tràng Tiền,"Nhà mặt phố, mặt tiền",Đã có sổ,6.0,3.0,25.0,620.0,15.5
Nam Từ Liêm,Mỹ Đình 1,"Nhà ngõ, hẻm",Đã có sổ,3.0,4.0,103.0,84.47,8.70041
Thanh Xuân,Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,6.0,3.0,30.0,141.67,4.2501
Hoàng Mai,Tân Mai,"Nhà mặt phố, mặt tiền",Đã có sổ,5.0,6.0,80.0,93.75,7.5
Cầu Giấy,Quan Hoa,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,45.0,124.44,5.5998
Hà Đông,Vạn Phúc,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,30.0,98.33,2.9499
Hà Đông,Dương Nội,"Nhà ngõ, hẻm",Đã có sổ,1.0,3.0,47.0,48.94,2.3001799999999997
Ba Đình,Đội Cấn,"Nhà ngõ, hẻm",Đã có sổ,3.0,2.0,33.0,75.76,2.5000800000000005
Thanh Xuân,Nhân Chính,Nhà biệt thự,Đã có sổ,4.0,6.0,140.0,221.43,31.0002
Hà Đông,Dương Nội,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,30.0,60.0,1.8
Hoàng Mai,Đại Kim,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,36.0,69.44,2.4998400000000003
Hoàng Mai,Tân Mai,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,25.0,84.0,2.1
Cầu Giấy,Trung Hoà,"Nhà ngõ, hẻm",Đã có sổ,6.0,5.0,40.0,95.0,3.8
Bắc Từ Liêm,Tây Tựu,"Nhà ngõ, hẻm",Dang_cap_nhat,4.0,3.0,36.0,51.39,1.85004
Thanh Xuân,Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,2.0,2.0,37.0,83.78,3.09986
Hà Đông,Mộ Lao,"Nhà mặt phố, mặt tiền",Đã có sổ,7.0,10.0,80.0,187.5,15.0
Nam Từ Liêm,Mỹ Đình 1,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,35.0,91.428,3.19998
Tây Hồ,Thụy Khuê,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,38.0,113.16,4.30008
Ba Đình,Ngọc Hà,"Nhà ngõ, hẻm",Đã có sổ,3.0,4.0,43.0,86.05,3.7001500000000003
Tây Hồ,Xuân La,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,35.0,84.29,2.9501500000000003
Ba Đình,Vĩnh Phúc,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,38.0,84.21,3.1999799999999996
Đống Đa,Láng Thượng,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,40.0,100.0,4.0
Hoàng Mai,Đại Kim,Nhà phố liền kề,Đã có sổ,5.0,6.0,56.0,151.79,8.50024
Cầu Giấy,Yên Hoà,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,28.0,107.14,2.99992
Hai Bà Trưng,Lê Đại Hành,"Nhà mặt phố, mặt tiền",Đã có sổ,7.0,10.0,52.0,255.77,13.300040000000001
Ba Đình,Vĩnh Phúc,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,40.0,85.0,3.4
Đống Đa,Láng Thượng,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,70.0,112.86,7.9002
Cầu Giấy,Yên Hoà,Nhà phố liền kề,Đã có sổ,5.0,6.0,70.0,192.86,13.500200000000001
Huyện Hoài Đức,Vân Canh,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,30.0,78.33,2.3499
Hà Đông,Phú Lãm,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,37.0,42.7,1.5799
Nam Từ Liêm,Phương Canh,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,34.0,70.59,2.40006
Hai Bà Trưng,Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,30.0,80.0,2.4
Tây Hồ,Bưởi,"Nhà ngõ, hẻm",Đã có sổ,7.0,5.0,55.0,227.27,12.49985
Huyện Hoài Đức,Đức Thượng,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,38.0,42.11,1.6001800000000002
Nam Từ Liêm,Mỹ Đình 2,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,32.0,92.19,2.95008
Tây Hồ,Nhật Tân,"Nhà ngõ, hẻm",Đang chờ sổ,5.0,4.0,27.0,109.26,2.95002
Tây Hồ,Tứ Liên,"Nhà ngõ, hẻm",Đã có sổ,4.0,6.0,42.0,154.76,6.49992
Thanh Xuân,Khương Đình,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,35.0,85.71,2.99985
Đống Đa,Kim Liên,"Nhà mặt phố, mặt tiền",Đã có sổ,6.0,5.0,37.0,183.78,6.79986
Đống Đa,Láng Thượng,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,100.0,100.0,10.0
Hai Bà Trưng,Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,31.0,72.58,2.24998
Bắc Từ Liêm,Xuân Đỉnh,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,35.0,91.43,3.20005
Huyện Gia Lâm,Thị trấn Trâu Quỳ,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,44.0,43.18,1.89992
Đống Đa,Trung Liệt,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,31.0,122.58,3.79998
Hoàng Mai,Đại Kim,Nhà biệt thự,Đã có sổ,4.0,5.0,68.0,132.35,8.999799999999999
Hà Đông,Kiến Hưng,"Nhà mặt phố, mặt tiền",Đã có sổ,6.0,3.0,58.0,281.03,16.299739999999996
Hai Bà Trưng,Đống Mác,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,61.0,180.33,11.00013
Hai Bà Trưng,Vĩnh Tuy,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,49.0,91.84,4.50016
Long Biên,Thượng Thanh,"Nhà ngõ, hẻm",Đã có sổ,6.0,3.0,30.0,81.67,2.4501
Đống Đa,Ô Chợ Dừa,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,20.0,110.0,2.2
Cầu Giấy,Mai Dịch,"Nhà ngõ, hẻm",Đã có sổ,5.0,6.0,53.0,84.91,4.500229999999999
Hà Đông,La Khê,Nhà phố liền kề,Đã có sổ,4.0,4.0,60.0,74.33,4.4598
Hai Bà Trưng,Vĩnh Tuy,"Nhà ngõ, hẻm",Đã có sổ,3.0,2.0,33.0,72.73,2.40009
Thanh Xuân,Khương Trung,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,40.0,70.0,2.8
Đống Đa,Ô Chợ Dừa,"Nhà ngõ, hẻm",Đã có sổ,3.0,2.0,33.0,69.7,2.3001
Long Biên,Long Biên,"Nhà ngõ, hẻm",Đã có sổ,5.0,4.0,40.0,67.5,2.7
Thanh Xuân,Nhân Chính,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,40.0,75.0,3.0
Hoàng Mai,Hoàng Liệt,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,37.0,87.84,3.25008
Hoàng Mai,Đại Kim,"Nhà ngõ, hẻm",Đã có sổ,6.0,8.0,46.0,73.91,3.39986
Hai Bà Trưng,Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,33.0,72.73,2.40009
Đống Đa,Láng Thượng,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,40.0,114.5,4.58
Hà Đông,Đồng Mai,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,40.0,41.25,1.65
Hai Bà Trưng,Minh Khai,"Nhà ngõ, hẻm",Đã có sổ,5.0,5.0,35.0,131.43,4.60005
Hoàng Mai,Lĩnh Nam,"Nhà mặt phố, mặt tiền",Đã có sổ,3.0,3.0,32.0,103.13,3.30016
Hai Bà Trưng,Vĩnh Tuy,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,46.0,57.61,2.65006
Đống Đa,Láng Hạ,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,60.0,145.0,8.7
Hoàng Mai,Lĩnh Nam,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,55.0,60.91,3.3500499999999995
Huyện Thanh Trì,Tả Thanh Oai,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,5.0,39.0,48.72,1.90008
Đống Đa,Láng Hạ,"Nhà mặt phố, mặt tiền",Đã có sổ,4.0,4.0,40.0,137.5,5.5
Bắc Từ Liêm,Cổ Nhuế 2,"Nhà ngõ, hẻm",Đã có sổ,4.0,3.0,31.0,87.1,2.7001
Tây Hồ,Bưởi,"Nhà ngõ, hẻm",Đã có sổ,4.0,4.0,53.0,98.11,5.1998299999999995
Hai Bà Trưng,Quỳnh Lôi,"Nhà ngõ, hẻm",Dang_cap_nhat,5.0,3.0,32.0,96.88,3.10016
Hai Bà Trưng,Cầu Dền,"Nhà ngõ, hẻm",Đã có sổ,4.0,2.0,36.0,83.33,2.99988
Đống Đa,Quốc Tử Giám,"Nhà ngõ, hẻm",Đã có sổ,5.0,3.0,32.0,87.19,2.79008
Nam Từ Liêm,Mỹ Đình 2,"Nhà ngõ, hẻm",Đã có sổ,3.0,3.0,50.0,96.0,4.8
