District,Ward,House_type,Legal,Floors,Bedrooms,Area,Price_per_m2,Total_Price_Billion
3,67,0,0,4.0,3.0,36.0,73.61,2.64996
13,172,2,0,4.0,5.0,122.0,79.51,9.700220000000002
8,96,0,0,4.0,3.0,18.0,69.44,1.2499200000000001
12,129,0,0,5.0,4.0,45.0,144.44,6.4998000000000005
1,138,0,0,5.0,6.0,75.0,106.67,8.00025
9,31,0,0,5.0,4.0,66.0,96.21,6.34986
3,90,0,0,5.0,4.0,55.0,76.36,4.1998
3,38,0,0,5.0,2.0,35.0,74.29,2.60015
12,156,0,0,4.0,4.0,42.0,90.48,3.8001600000000004
10,70,1,0,5.0,3.0,29.0,146.55,4.249950000000001
13,81,0,0,4.0,3.0,30.0,56.67,1.7001000000000002
0,104,0,0,5.0,8.0,52.0,153.85,8.0002
8,35,0,0,5.0,5.0,40.0,100.0,4.0
3,124,0,0,5.0,3.0,26.0,57.69,1.49994
12,156,0,0,4.0,4.0,55.0,62.73,3.45015
1,72,0,0,6.0,3.0,20.0,82.5,1.65
3,23,0,0,3.0,4.0,65.0,53.85,3.50025
0,0,0,0,4.0,5.0,60.0,75.0,4.5
3,4,0,0,5.0,3.0,31.0,96.77,2.99987
3,124,0,0,4.0,4.0,42.0,61.9,2.5997999999999997
3,4,1,0,4.0,3.0,30.0,76.67,2.3001
1,72,0,0,3.0,2.0,35.0,74.29,2.60015
8,137,1,0,4.0,3.0,34.0,64.71,2.2001399999999998
1,25,0,0,5.0,3.0,35.0,134.29,4.70015
12,125,0,0,6.0,5.0,46.0,154.35,7.100099999999999
1,1,0,0,3.0,3.0,65.0,56.15,3.64975
8,35,1,0,4.0,4.0,55.0,130.91,7.20005
10,70,0,0,5.0,4.0,30.0,96.67,2.9001
3,124,0,0,4.0,4.0,40.0,77.5,3.1
2,3,1,0,5.0,5.0,40.0,105.0,4.2
1,1,0,0,3.0,3.0,30.0,48.33,1.4499
3,124,1,0,2.0,1.0,36.0,104.17,3.75012
8,40,0,0,3.0,2.0,19.0,68.42,1.29998
7,194,0,0,4.0,4.0,36.0,52.78,1.90008
3,4,0,0,4.0,3.0,30.0,90.0,2.7
1,82,0,0,5.0,3.0,30.0,90.0,2.7
10,70,0,0,5.0,3.0,33.0,84.85,2.8000499999999997
3,67,0,0,5.0,3.0,35.0,85.71,2.99985
3,23,0,0,5.0,3.0,40.0,75.0,3.0
8,66,0,0,4.0,3.0,37.0,78.38,2.90006
8,35,0,0,4.0,3.0,36.0,77.78,2.80008
12,151,1,0,5.0,5.0,182.0,505.49,91.99918000000001
9,15,0,0,5.0,2.0,29.0,94.83,2.75007
1,25,0,0,4.0,4.0,42.0,67.86,2.85012
8,29,0,0,5.0,3.0,35.0,80.0,2.8
6,32,0,0,5.0,6.0,45.0,111.11,4.99995
3,52,0,0,3.0,3.0,42.0,47.62,2.00004
3,23,0,0,5.0,3.0,38.0,73.68,2.79984
1,1,0,0,4.0,4.0,38.0,65.79,2.5000200000000006
6,27,1,0,5.0,4.0,35.0,94.29,3.30015
12,125,0,0,5.0,4.0,32.0,156.25,5.0
3,4,0,0,5.0,3.0,30.0,86.67,2.6001
8,97,0,0,5.0,3.0,30.0,83.33,2.4999000000000002
3,47,3,0,5.0,3.0,42.0,92.86,3.90012
2,3,1,0,5.0,3.0,42.0,97.62,4.10004
10,70,0,0,6.0,3.0,35.0,91.43,3.20005
8,120,0,0,3.0,3.0,32.0,78.13,2.5001599999999997
12,125,0,0,5.0,4.0,36.0,77.78,2.80008
0,104,1,0,5.0,4.0,80.0,66.25,5.3
9,153,0,0,3.0,3.0,30.0,193.33,5.799900000000001
0,68,0,0,4.0,3.0,36.0,93.06,3.35016
2,3,1,0,5.0,6.0,60.0,78.33,4.6998
3,124,0,0,4.0,4.0,45.0,62.22,2.7999
3,47,1,0,5.0,3.0,30.0,77.33,2.3199
2,3,1,0,5.0,4.0,62.0,75.81,4.70022
10,79,1,0,5.0,4.0,54.0,110.19,5.95026
0,0,0,0,5.0,4.0,43.0,158.14,6.80002
10,34,1,0,4.0,4.0,187.0,117.65,22.00055
1,84,3,0,5.0,4.0,42.0,328.57,13.799940000000001
7,12,0,3,5.0,3.0,40.0,40.0,1.6
4,89,0,0,4.0,4.0,68.0,71.32,4.849759999999999
3,123,0,0,4.0,3.0,45.0,77.78,3.5000999999999998
8,29,0,0,3.0,2.0,25.0,94.0,2.35
10,69,0,0,5.0,4.0,45.0,101.11,4.54995
2,10,1,0,3.0,4.0,100.0,65.0,6.5
0,55,1,0,5.0,6.0,111.0,321.44,35.67984
10,70,0,0,5.0,4.0,35.0,82.86,2.9001
3,23,0,0,3.0,3.0,65.0,56.15,3.64975
8,136,0,0,4.0,4.0,40.0,99.75,3.99
3,124,0,0,5.0,4.0,42.0,61.9,2.5997999999999997
2,3,3,0,4.0,5.0,99.0,86.87,8.600130000000002
3,9,0,0,5.0,7.0,60.0,108.33,6.4998000000000005
8,13,0,0,4.0,3.0,40.0,137.5,5.5
3,4,0,0,5.0,4.0,43.0,83.72,3.59996
8,96,0,0,7.0,4.0,22.0,109.09,2.3999800000000002
6,11,1,0,4.0,3.0,30.0,75.0,2.25
10,34,0,3,5.0,3.0,10.0,69.0,0.69
2,20,0,0,5.0,4.0,34.0,61.76,2.09984
12,74,1,0,6.0,9.0,70.0,221.43,15.5001
6,75,0,0,3.0,4.0,46.0,63.04,2.89984
4,5,0,0,4.0,4.0,45.0,72.22,3.2499000000000002
4,7,0,0,4.0,5.0,70.0,107.14,7.4998000000000005
8,40,0,0,2.0,2.0,50.0,70.0,3.5
8,13,1,0,6.0,6.0,50.0,150.0,7.5
7,158,0,0,3.0,3.0,60.0,27.5,1.65
13,159,0,0,3.0,2.0,33.0,44.55,1.4701499999999998
3,48,0,0,2.0,2.0,75.0,40.0,3.0
10,70,0,0,4.0,5.0,40.0,70.0,2.8
2,10,2,0,4.0,4.0,162.0,61.73,10.00026
0,107,0,0,4.0,4.0,56.0,81.25,4.55
10,92,0,0,4.0,4.0,30.0,90.0,2.7
8,37,0,0,5.0,3.0,24.0,104.17,2.50008
6,39,0,0,2.0,4.0,103.0,67.961,6.999983
11,41,1,0,5.0,4.0,45.0,97.78,4.4001
1,111,0,0,3.0,4.0,45.0,75.56,3.4002000000000003
10,70,0,0,5.0,3.0,31.0,70.97,2.20007
10,92,1,0,4.0,6.0,85.0,211.76,17.999599999999997
8,21,0,0,3.0,3.0,50.0,110.0,5.5
8,128,0,0,4.0,4.0,37.0,94.59,3.4998299999999998
3,47,3,0,5.0,6.0,45.0,102.22,4.5999
1,63,0,0,4.0,4.0,40.0,80.0,3.2
10,36,0,0,5.0,3.0,33.0,109.09,3.5999700000000003
1,25,0,0,5.0,3.0,35.0,74.29,2.60015
10,36,0,0,5.0,6.0,40.0,80.0,3.2
8,128,0,0,5.0,4.0,36.0,91.67,3.3001199999999997
10,113,0,0,6.0,10.0,70.0,121.43,8.5001
3,124,1,0,4.0,3.0,44.0,125.0,5.5
1,82,0,0,5.0,5.0,38.0,86.84,3.29992
1,72,0,0,5.0,3.0,35.0,74.29,2.60015
0,22,1,0,5.0,4.0,56.0,98.21,5.499759999999999
1,82,0,0,5.0,3.0,38.0,71.05,2.6999
12,145,0,0,5.0,5.0,45.0,86.67,3.90015
8,35,0,0,6.0,3.0,32.0,131.25,4.2
3,4,0,0,4.0,4.0,40.0,71.25,2.85
0,55,1,0,3.0,3.0,37.0,154.05,5.6998500000000005
10,70,1,0,4.0,2.0,45.0,148.89,6.700049999999999
7,184,1,0,5.0,4.0,36.0,105.56,3.80016
3,149,2,0,4.0,4.0,240.0,87.5,21.0
8,96,0,0,3.0,2.0,23.0,91.3,2.0999
8,96,0,0,3.0,2.0,32.0,62.5,2.0
8,105,0,0,4.0,2.0,33.0,124.24,4.09992
3,67,1,0,4.0,4.0,55.0,140.0,7.7
2,3,1,0,5.0,5.0,60.0,80.0,4.8
13,88,0,0,3.0,3.0,33.0,40.91,1.35003
0,22,1,0,4.0,4.0,72.0,177.78,12.80016
10,92,0,0,3.0,3.0,42.0,79.76,3.34992
11,150,0,0,3.0,3.0,42.0,61.9,2.5997999999999997
0,107,0,0,4.0,5.0,43.0,139.53,5.99979
6,39,1,0,5.0,4.0,39.0,65.38,2.5498199999999995
8,13,1,0,4.0,4.0,50.0,139.8,6.990000000000001
0,22,0,0,5.0,3.0,30.0,131.67,3.9500999999999995
2,3,1,0,5.0,4.0,36.0,118.06,4.25016
3,4,0,0,3.0,3.0,45.0,88.89,4.00005
10,36,0,0,4.0,2.0,23.0,100.0,2.3
8,37,0,0,4.0,4.0,32.0,134.38,4.30016
1,111,0,0,5.0,3.0,35.0,74.29,2.60015
0,22,1,0,7.0,10.0,85.0,84.71,7.200349999999999
10,70,0,0,5.0,3.0,38.0,103.68,3.9398400000000002
0,107,0,0,4.0,5.0,50.0,100.0,5.0
8,66,1,2,7.0,6.0,70.0,364.29,25.500300000000003
0,57,0,0,5.0,3.0,35.0,82.86,2.9001
10,36,1,0,5.0,3.0,25.0,102.0,2.55
1,82,0,0,4.0,3.0,50.0,99.8,4.99
10,18,0,0,3.0,3.0,58.0,101.72,5.899760000000001
12,74,1,0,5.0,6.0,50.0,90.0,4.5
0,58,0,0,4.0,8.0,55.0,151.82,8.350100000000001
2,49,2,0,5.0,6.0,134.0,102.99,13.80066
2,95,1,0,2.0,5.0,88.0,32.95,2.8996000000000004
10,113,0,0,4.0,4.0,29.0,106.9,3.1001000000000003
3,123,0,0,5.0,3.0,33.0,83.33,2.7498899999999997
1,76,1,0,5.0,5.0,50.0,80.0,4.0
12,129,1,0,6.0,6.0,75.0,166.67,12.500249999999998
12,151,1,0,5.0,6.0,50.0,180.0,9.0
10,70,0,0,4.0,4.0,40.0,90.0,3.6
3,23,1,0,4.0,4.0,48.0,87.5,4.2
12,74,1,0,5.0,5.0,48.0,229.17,11.00016
10,18,0,0,5.0,3.0,50.0,124.0,6.2
12,125,0,0,6.0,5.0,46.0,154.35,7.100099999999999
0,22,1,0,5.0,6.0,60.0,133.33,7.999800000000001
8,105,0,0,4.0,4.0,67.0,86.57,5.80019
8,37,1,0,5.0,3.0,38.0,90.64,3.4443200000000003
9,62,0,0,3.0,3.0,45.0,65.56,2.9502
3,4,0,0,2.0,5.0,40.0,87.5,3.5
9,26,0,0,4.0,3.0,15.0,100.0,1.5
8,73,0,0,4.0,3.0,30.0,110.0,3.3
12,156,0,0,3.0,4.0,92.0,136.96,12.600320000000002
8,21,0,0,5.0,6.0,45.0,148.89,6.700049999999999
3,38,0,0,4.0,3.0,32.0,68.75,2.2
3,47,1,0,4.0,4.0,48.0,104.17,5.00016
8,66,0,0,4.0,3.0,23.0,80.43,1.84989
3,123,3,0,4.0,3.0,120.0,21.25,2.55
8,56,1,0,5.0,3.0,24.0,181.25,4.35
3,124,0,0,4.0,4.0,42.0,95.24,4.00008
2,3,0,0,3.0,2.0,36.0,69.44,2.4998400000000003
9,15,0,0,4.0,3.0,42.0,64.29,2.7001800000000005
9,26,0,0,5.0,3.0,38.0,100.0,3.8
0,107,0,0,5.0,8.0,110.0,68.18,7.499800000000001
0,107,0,0,4.0,4.0,66.0,89.39,5.8997399999999995
7,146,0,0,4.0,5.0,58.0,76.63,4.44454
10,18,3,0,4.0,4.0,60.0,218.33,13.099800000000002
2,78,0,0,4.0,2.0,30.0,61.67,1.8501
3,116,0,0,4.0,4.0,32.0,67.19,2.15008
13,168,1,0,4.0,4.0,35.0,78.57,2.7499499999999997
10,36,0,0,5.0,3.0,35.0,91.43,3.20005
10,70,0,0,4.0,4.0,50.0,64.0,3.2
11,41,1,0,4.0,5.0,50.0,90.0,4.5
8,105,1,0,4.0,4.0,80.0,206.25,16.5
8,35,0,0,5.0,4.0,45.0,74.44,3.3497999999999997
3,9,1,0,3.0,7.0,95.0,157.89,14.99955
1,1,0,0,5.0,3.0,35.0,140.0,4.9
10,36,0,0,4.0,3.0,36.0,104.17,3.75012
12,125,0,0,5.0,6.0,55.0,132.73,7.3001499999999995
8,73,0,0,4.0,3.0,26.0,98.08,2.55008
12,145,0,0,3.0,3.0,50.0,92.0,4.6
8,40,0,0,6.0,4.0,15.0,93.33,1.39995
0,107,0,0,5.0,4.0,32.0,184.38,5.90016
10,70,0,0,5.0,5.0,33.0,95.45,3.14985
10,79,0,0,5.0,3.0,35.0,75.71,2.64985
10,122,0,0,5.0,3.0,32.0,100.0,3.2
1,25,0,0,5.0,3.0,30.0,96.67,2.9001
9,26,1,0,4.0,2.0,31.0,82.58,2.55998
3,4,1,0,5.0,4.0,70.0,114.29,8.0003
1,72,0,0,6.0,3.0,30.0,100.0,3.0
1,82,0,0,5.0,3.0,40.0,80.0,3.2
3,47,0,0,4.0,3.0,37.0,94.59,3.4998299999999998
3,64,0,0,6.0,5.0,30.0,66.67,2.0001
6,99,0,0,4.0,4.0,45.0,66.67,3.00015
2,3,1,0,5.0,5.0,48.0,131.25,6.3
12,145,0,0,4.0,4.0,48.0,111.46,5.35008
9,31,0,0,5.0,8.0,48.0,150.0,7.2
10,36,0,0,5.0,4.0,32.0,84.38,2.70016
0,55,1,0,5.0,6.0,48.0,177.08,8.49984
9,15,0,0,4.0,3.0,33.0,119.7,3.9501
4,44,0,0,5.0,4.0,141.0,70.21,9.89961
1,72,0,0,4.0,4.0,70.0,62.14,4.3498
0,68,1,2,5.0,5.0,50.0,178.0,8.9
3,90,0,0,5.0,8.0,45.0,73.33,3.2998499999999997
4,5,0,0,4.0,1.0,47.0,56.38,2.6498600000000003
2,83,0,0,4.0,3.0,32.0,50.0,1.6
12,125,0,0,5.0,4.0,36.0,77.78,2.80008
4,148,0,0,5.0,3.0,31.0,60.0,1.86
12,74,0,0,5.0,3.0,80.0,181.25,14.5
4,5,1,0,3.0,4.0,106.0,99.06,10.50036
12,125,1,0,5.0,6.0,72.0,163.89,11.800079999999998
2,20,0,0,4.0,3.0,35.0,52.86,1.8500999999999999
2,20,0,0,5.0,4.0,35.0,60.0,2.1
2,83,0,0,4.0,3.0,35.0,50.0,1.75
8,21,0,0,4.0,3.0,40.0,72.5,2.9
3,4,0,0,5.0,4.0,33.0,81.82,2.70006
3,4,0,0,4.0,4.0,50.0,40.0,2.0
10,70,0,0,3.0,3.0,40.0,78.75,3.15
1,111,0,0,4.0,2.0,22.0,95.45,2.0999
4,28,1,0,3.0,3.0,83.0,76.51,6.3503300000000005
3,64,1,0,4.0,2.0,55.0,59.09,3.24995
10,92,0,0,5.0,3.0,43.0,70.93,3.04999
8,120,0,0,3.0,3.0,38.0,84.21,3.1999799999999996
1,72,1,0,3.0,2.0,30.0,110.0,3.3
10,34,0,0,4.0,4.0,30.0,90.0,2.7
8,21,1,0,4.0,4.0,50.0,270.0,13.5
8,37,1,0,5.0,3.0,30.0,196.67,5.900099999999999
8,19,0,0,4.0,3.0,40.0,72.5,2.9
2,73,3,0,7.0,6.0,53.0,198.11,10.49983
1,72,0,0,4.0,4.0,76.0,60.53,4.60028
9,17,0,0,5.0,3.0,33.0,109.09,3.5999700000000003
12,125,2,0,4.0,6.0,200.0,10.0,2.0
2,20,0,0,2.0,2.0,25.0,46.0,1.15
8,66,0,0,3.0,2.0,17.0,82.35,1.3999499999999998
6,99,0,0,5.0,4.0,46.0,65.217,2.999982
2,98,0,0,4.0,3.0,30.0,83.33,2.4999000000000002
1,82,1,0,2.0,2.0,24.0,58.33,1.39992
12,65,0,0,3.0,3.0,55.0,81.82,4.5001
1,72,0,0,5.0,3.0,30.0,90.0,2.7
0,107,1,0,5.0,5.0,130.0,215.38,27.999399999999998
5,6,1,0,7.0,7.0,60.0,275.0,16.5
8,21,0,0,5.0,3.0,45.0,111.11,4.99995
2,49,3,0,6.0,6.0,135.0,100.0,13.5
4,7,1,0,4.0,3.0,32.0,109.38,3.5001599999999997
8,37,0,0,4.0,4.0,45.0,122.22,5.499899999999999
3,116,0,0,5.0,3.0,50.0,90.0,4.5
8,97,0,0,5.0,3.0,23.0,99.57,2.29011
10,36,0,0,5.0,6.0,45.0,93.33,4.1998500000000005
10,18,2,0,5.0,5.0,70.0,98.57,6.8999
4,5,1,0,4.0,6.0,120.0,83.33,9.999600000000001
8,21,0,0,4.0,4.0,40.0,47.5,1.9
2,83,0,0,4.0,3.0,33.0,42.42,1.39986
8,96,1,0,4.0,2.0,35.0,117.14,4.0999
10,36,0,0,5.0,4.0,40.0,93.75,3.75
0,107,0,0,5.0,6.0,77.0,105.84,8.14968
3,47,0,0,3.0,2.0,53.0,56.42,2.99026
10,36,0,0,4.0,2.0,32.0,82.81,2.6499200000000003
1,111,1,0,4.0,4.0,58.0,86.21,5.000179999999999
12,125,1,0,5.0,6.0,80.0,131.25,10.5
2,3,0,0,5.0,3.0,35.0,74.29,2.60015
2,50,1,0,6.0,6.0,41.0,130.49,5.35009
6,27,0,0,4.0,2.0,27.0,83.33,2.24991
9,62,0,0,4.0,3.0,25.0,136.0,3.4
20,211,0,0,3.0,3.0,32.0,37.5,1.2
3,23,1,0,4.0,4.0,31.0,83.87,2.5999700000000003
2,115,0,0,4.0,3.0,43.0,109.3,4.6998999999999995
9,62,0,0,6.0,4.0,50.0,76.0,3.8
10,34,0,0,4.0,2.0,32.0,81.25,2.6
5,180,1,0,6.0,6.0,30.0,233.33,6.9999
8,21,1,0,7.0,8.0,60.0,500.0,30.0
1,1,1,0,6.0,10.0,65.0,110.77,7.20005
3,123,0,0,5.0,3.0,40.0,66.25,2.65
1,76,1,0,4.0,4.0,60.0,128.33,7.6998000000000015
1,72,1,0,4.0,4.0,40.0,80.0,3.2
8,37,0,0,4.0,4.0,45.0,124.44,5.5998
4,89,1,0,5.0,6.0,51.0,121.57,6.200069999999999
11,41,0,0,5.0,3.0,35.0,87.14,3.0499
8,21,1,0,4.0,5.0,65.0,169.23,10.999949999999998
8,66,0,0,4.0,3.0,32.0,75.0,2.4
1,63,0,0,3.0,2.0,50.0,55.0,2.75
3,64,0,0,6.0,4.0,30.0,82.67,2.4800999999999997
1,72,0,0,4.0,4.0,20.0,105.0,2.1
0,107,1,0,4.0,4.0,45.0,133.33,5.99985
8,13,0,0,4.0,2.0,33.0,89.39,2.9498699999999998
1,72,0,0,5.0,5.0,58.0,85.0,4.93
8,66,0,0,5.0,7.0,53.0,71.7,3.8001000000000005
3,116,1,0,5.0,4.0,36.0,111.11,3.99996
3,47,0,0,2.0,3.0,61.0,36.89,2.25029
9,62,0,0,7.0,5.0,51.0,155.88,7.94988
8,37,0,0,4.0,4.0,46.0,156.52,7.19992
14,130,0,0,4.0,4.0,33.0,58.18,1.91994
1,106,0,0,5.0,4.0,35.0,92.857,3.2499949999999997
1,111,1,0,4.0,2.0,49.0,159.18,7.79982
8,139,1,0,3.0,3.0,46.0,65.22,3.00012
9,60,0,0,5.0,4.0,52.0,148.08,7.70016
5,6,1,0,7.0,7.0,60.0,275.0,16.5
8,21,0,0,5.0,3.0,44.0,113.64,5.00016
10,122,0,0,5.0,4.0,60.0,50.0,3.0
3,47,0,1,5.0,3.0,33.0,56.06,1.84998
3,90,0,0,4.0,4.0,61.0,57.38,3.5001800000000003
6,99,0,0,5.0,3.0,30.0,103.33,3.0999
0,55,0,0,5.0,6.0,47.0,95.74,4.4997799999999994
3,9,0,0,3.0,2.0,23.0,54.35,1.2500499999999999
3,4,0,0,5.0,4.0,40.0,82.5,3.3
12,65,0,0,4.0,3.0,40.0,82.5,3.3
10,18,0,0,5.0,4.0,32.0,78.13,2.5001599999999997
1,82,0,0,5.0,4.0,38.0,72.37,2.7500600000000004
1,111,0,0,2.0,2.0,62.0,51.61,3.1998200000000003
1,82,1,0,3.0,4.0,40.0,175.0,7.0
2,10,0,0,4.0,3.0,35.0,70.86,2.4800999999999997
1,1,0,0,5.0,5.0,59.0,64.41,3.8001899999999997
9,17,0,0,4.0,3.0,28.0,76.07,2.12996
8,37,0,0,6.0,5.0,40.0,212.5,8.5
8,13,0,0,4.0,4.0,47.0,91.49,4.30003
2,83,0,0,3.0,3.0,78.0,36.54,2.85012
12,125,0,0,4.0,5.0,60.0,78.33,4.6998
10,34,0,0,5.0,3.0,33.0,106.06,3.49998
1,76,0,0,4.0,5.0,45.0,110.0,4.95
3,9,0,0,4.0,2.0,16.0,71.88,1.15008
11,53,0,0,2.0,4.0,172.0,50.0,8.6
0,58,0,0,5.0,4.0,35.0,97.14,3.3999
9,62,0,0,4.0,4.0,41.0,126.83,5.20003
0,22,0,0,3.0,2.0,37.0,94.59,3.4998299999999998
10,18,1,0,55.0,6.0,45.0,107.78,4.8501
4,5,0,0,3.0,3.0,35.0,70.0,2.45
8,66,0,0,5.0,4.0,32.0,107.81,3.44992
8,21,1,0,3.0,2.0,21.0,219.05,4.60005
10,92,1,0,5.0,3.0,31.0,96.77,2.99987
8,71,0,0,4.0,2.0,15.0,99.33,1.48995
8,21,1,0,7.0,4.0,90.0,272.22,24.499800000000004
3,90,0,0,5.0,3.0,33.0,80.3,2.6499
1,72,1,0,5.0,3.0,32.0,128.13,4.10016
1,160,1,0,2.0,3.0,55.0,345.45,18.99975
5,219,1,0,3.0,4.0,128.0,328.13,42.00064
3,23,0,0,4.0,4.0,40.0,68.75,2.75
1,16,0,0,4.0,4.0,45.0,111.11,4.99995
2,49,0,0,4.0,4.0,40.0,58.75,2.35
10,61,0,0,5.0,3.0,33.0,78.79,2.60007
5,201,0,3,3.0,3.0,20.0,105.0,2.1
2,98,1,0,4.0,3.0,30.0,83.33,2.4999000000000002
4,44,0,0,5.0,4.0,42.0,67.86,2.85012
1,16,0,0,4.0,3.0,40.0,125.0,5.0
1,160,1,0,4.0,2.0,55.0,345.45,18.99975
21,220,0,0,3.0,3.0,80.0,18.75,1.5
2,78,0,0,4.0,4.0,30.0,61.0,1.83
1,82,0,0,4.0,4.0,36.0,63.89,2.30004
3,23,0,0,5.0,6.0,60.0,65.83,3.9497999999999998
3,47,0,0,5.0,6.0,65.0,60.77,3.95005
10,92,0,0,5.0,6.0,43.0,158.14,6.80002
8,59,0,0,5.0,3.0,31.0,114.52,3.5501199999999997
4,5,0,0,4.0,4.0,44.0,106.82,4.70008
12,74,0,0,3.0,3.0,55.0,63.64,3.5002
3,124,0,0,4.0,4.0,52.0,52.88,2.74976
17,164,1,0,2.0,2.0,46.0,32.61,1.50006
12,65,1,0,6.0,4.0,52.0,267.31,13.900120000000001
5,181,1,0,4.0,3.0,20.0,225.0,4.5
10,61,0,0,5.0,4.0,35.0,80.0,2.8
1,111,1,0,5.0,3.0,27.0,211.11,5.69997
9,62,0,0,4.0,3.0,39.0,79.49,3.1001099999999995
1,72,0,0,2.0,1.0,24.0,58.33,1.39992
0,0,0,0,4.0,4.0,52.0,63.46,3.29992
4,44,0,0,3.0,3.0,32.0,48.44,1.55008
3,116,0,0,5.0,6.0,35.0,85.71,2.99985
10,51,1,0,5.0,4.0,40.0,183.75,7.35
9,153,1,0,5.0,4.0,32.0,250.0,8.0
7,146,0,0,3.0,4.0,40.0,70.0,2.8
1,25,1,0,4.0,4.0,43.0,68.6,2.9497999999999998
10,122,0,0,5.0,4.0,42.0,80.95,3.3999
1,87,0,0,5.0,3.0,30.0,100.0,3.0
2,83,0,0,4.0,4.0,36.0,45.83,1.6498799999999998
3,47,0,0,4.0,4.0,58.0,81.9,4.7502
10,70,0,0,5.0,3.0,39.0,70.51,2.74989
10,92,1,0,5.0,4.0,40.0,75.0,3.0
4,5,0,0,5.0,4.0,66.0,54.55,3.6003
0,104,1,0,1.0,2.0,72.0,152.78,11.00016
8,73,0,0,4.0,4.0,42.0,88.1,3.7001999999999997
10,79,0,0,3.0,4.0,52.0,148.08,7.70016
10,79,0,0,5.0,4.0,34.0,80.88,2.74992
6,75,0,0,5.0,6.0,45.0,87.78,3.9501
3,47,0,0,4.0,3.0,33.0,104.55,3.4501500000000003
0,0,0,0,5.0,6.0,55.0,69.09,3.7999500000000004
8,13,0,0,4.0,3.0,40.0,137.5,5.5
2,98,0,0,3.0,3.0,57.0,51.75,2.94975
10,18,1,0,7.0,4.0,48.0,177.08,8.49984
0,107,0,0,5.0,5.0,38.0,117.11,4.4501800000000005
21,221,1,0,1.0,2.0,113.0,29.2,3.2996
8,66,0,0,2.0,2.0,31.0,82.26,2.5500599999999998
10,18,0,0,6.0,4.0,38.0,81.58,3.10004
12,151,1,0,3.0,3.0,92.0,136.96,12.600320000000002
10,18,0,0,4.0,3.0,31.0,88.71,2.7500099999999996
10,92,0,0,5.0,4.0,41.0,182.93,7.50013
10,51,1,0,5.0,5.0,37.0,81.08,2.99996
3,90,1,0,5.0,4.0,30.0,88.33,2.6499
2,10,1,0,4.0,3.0,30.0,90.0,2.7
8,96,0,0,5.0,3.0,50.0,100.0,5.0
10,69,1,0,5.0,4.0,108.0,111.11,11.99988
10,70,0,0,4.0,4.0,50.0,58.6,2.93
9,153,0,0,5.0,6.0,66.0,96.21,6.34986
8,59,0,0,4.0,4.0,70.0,64.29,4.5003
8,21,0,0,3.0,3.0,46.0,65.22,3.00012
1,82,1,0,4.0,4.0,40.0,75.0,3.0
8,13,0,0,6.0,4.0,35.0,85.71,2.99985
8,96,1,0,7.0,4.0,20.0,112.5,2.25
8,35,1,0,4.0,4.0,31.0,80.65,2.50015
1,111,0,0,5.0,3.0,60.0,66.67,4.0002
3,124,0,0,5.0,4.0,33.0,69.7,2.3001
1,54,0,0,5.0,6.0,35.0,100.0,3.5
8,37,0,0,4.0,4.0,48.0,127.08,6.09984
4,126,1,0,3.0,4.0,185.0,112.43,20.799550000000004
8,128,1,0,7.0,6.0,95.0,178.95,17.00025
4,148,0,0,5.0,3.0,30.0,63.33,1.8999
8,120,1,0,6.0,5.0,46.0,143.48,6.60008
0,107,1,0,6.0,4.0,30.0,100.0,3.0
6,152,0,0,1.0,2.0,39.0,46.15,1.79985
3,47,0,0,2.0,3.0,63.0,34.92,2.19996
0,22,0,0,4.0,4.0,53.0,75.47,3.99991
10,70,1,0,5.0,5.0,45.0,146.67,6.600149999999999
2,93,0,0,1.0,2.0,38.0,28.95,1.1000999999999999
5,6,1,0,7.0,6.0,60.0,275.0,16.5
1,1,0,0,5.0,3.0,34.0,70.59,2.40006
2,24,0,0,3.0,3.0,60.0,53.17,3.1902000000000004
9,31,0,0,5.0,3.0,20.0,95.0,1.9
2,73,3,0,3.0,4.0,100.0,65.0,6.5
1,1,0,0,4.0,3.0,30.0,93.33,2.7999
10,92,1,0,4.0,5.0,81.0,220.99,17.900190000000002
1,16,0,0,4.0,4.0,60.0,80.0,4.8
6,99,0,0,3.0,3.0,55.0,90.0,4.95
1,111,1,0,5.0,5.0,35.0,67.14,2.3499
8,13,0,0,6.0,4.0,38.0,144.74,5.500120000000001
3,124,0,0,4.0,4.0,48.0,56.25,2.7
1,16,0,0,4.0,4.0,45.0,111.11,4.99995
4,154,0,2,3.0,3.0,58.0,44.83,2.6001399999999997
8,137,0,0,4.0,3.0,38.0,75.0,2.85
2,73,1,0,5.0,6.0,45.0,95.56,4.3002
7,147,0,0,3.0,3.0,63.0,53.17,3.34971
9,62,0,0,4.0,4.0,45.0,111.11,4.99995
6,99,0,0,5.0,4.0,34.0,88.24,3.0001599999999997
0,107,0,0,5.0,3.0,33.0,81.82,2.70006
12,125,0,0,4.0,4.0,52.0,70.58,3.6701599999999996
2,83,0,0,3.0,3.0,32.0,42.19,1.35008
10,70,1,0,5.0,6.0,187.0,117.65,22.00055
8,37,0,0,5.0,4.0,35.0,165.71,5.79985
8,120,0,0,4.0,3.0,30.0,85.19,2.5557
8,37,1,0,5.0,5.0,30.0,193.33,5.799900000000001
2,10,0,0,5.0,3.0,32.0,70.31,2.24992
2,77,0,0,4.0,4.0,50.0,76.0,3.8
8,35,0,0,5.0,3.0,52.0,111.54,5.80008
